Name,CHT,KOR
PN_NAME_6,鋒銳之牙,날카로운 송곳니
PN_NAME_7,跌打草,진정초
PN_NAME_8,大骨,큰 뼈
PN_NAME_9,珍珠,진주
PN_NAME_10,雄黃,웅황
PN_NAME_11,憎恨之心,증오의 심장
PN_NAME_12,凝氣草,기통초
PN_NAME_13,血玉髓,혈옥수
PN_NAME_14,火硝石,화초석
PN_NAME_15,醉仙釀,취선주
PN_NAME_16,血靈芝,혈영지
PN_NAME_17,千年寒冰,천년한빙
PN_NAME_18,狼王白鬃,낭왕의 흰 갈기
PN_NAME_19,死之蓮,죽음의 연꽃
PN_NAME_20,狂暴之血,광폭한 피
PN_NAME_21,踏風草,답풍초
PN_NAME_22,破冰石,파빙석
PN_NAME_23,須臾之沙,순간의 모래
PN_NAME_24,墨火結晶,묵화 결정
PN_NAME_25,星辰之玉,성신옥
PN_NAME_26,動力核心,동력핵
PN_NAME_27,機關炮輪,기관총통
PN_NAME_28,機關噴口,기관포신
PN_NAME_29,機關外殼,기관외판
PN_NAME_30,黃紙,황지
PN_NAME_31,北風花,북풍화
PN_NAME_32,毒囊,독낭
PN_NAME_33,鬼妃斷發,귀비단발
PN_NAME_34,三色結晶,삼색결정
PN_NAME_35,引雷鎖,인뢰쇄
PN_NAME_36,變異殘肢,변이 수족
PN_NAME_37,猛虎之印,맹호의 인장
PN_NAME_38,墮龍,타락 용
PN_NAME_39,響雷石,향뢰석
PN_NAME_40,黑火藥,흑화약
PN_NAME_41,水銀,수은
PN_NAME_42,青鋼,청강
PN_NAME_43,靈玉,영옥
PN_NAME_44,鎮山石,진산석
PN_NAME_45,生命之種,생명의 씨앗
PN_NAME_46,飛硝箭,비초살
PN_NAME_47,恐懼之心,공포의 심장
PN_NAME_48,龍形觥,용형궤
PN_NAME_49,鸊鵜膏,벽제고
PN_NAME_50,異星之石,이성석
PN_NAME_51,疑無物,의심스런 무언가
PN_NAME_52,鳳凰喙,봉황훼
PN_NAME_53,淵龍牙,연룡아
PN_NAME_54,北冥石,북명석
PN_NAME_55,玄詭刃,현궤인
PN_NAME_56,重山鎧,중산갑
PN_DESC_1_0_0,"<size=17><b>・</b>防禦+5%
<b>・</b>防禦每提高1%，使你造成的所有傷害提高1%。</size>",<size=17><b>・</b>방어력 +5% <b>・</b>방어력이 1% 오를 때마다 가하는 모든 피해가 1% 증가합니다.</size>
PN_DESC_1_1_0,<size=17><b>・</b><color=#4C8FEA>瞬身時：</color>使你受到的治療效果提高15%，持續3秒。</size>,<size=17><b>・</b><color=#4C8FEA>질주 시</color> 3초간 회복 효과가 15% 증가합니다.</size>
PN_DESC_1_2_0,<size=17><b>・</b>防禦+7%</size>,<size=17><b>・</b>방어력 +7%</size>
PN_DESC_1_3_0,"<size=17><b>・</b><color=#70DE9E>受到致命傷時：</color>使你的生命無法降低到5%以下，該效果發動後需要施放怒氣技能後才能再次觸發。
<b>・</b><color=#C83E48>怒氣達到100時：</color>對周圍發動玄武震擊，造成{atk*4}點傷害。</size>",<size=17><b>・</b><color=#70DE9E>치명상을 입으면</color> 생명력이 5% 미만으로 떨어지지 않도록 보호 효과가 발동됩니다. 이 효과는 분노 기술을 쓴 이후에 다시 활성화됩니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 주변 범위에 현무 진격을 시전하여 {atk*4}의 피해를 줍니다.</size>
PN_DESC_1_0_1,"<size=17><b>・</b>防禦+10%
<b>・</b>防禦每提高1%，使你造成的所有傷害提高1.5%。</size>",<size=17><b>・</b>방어력 +10% <b>・</b>방어력이 1.5% 오를 때마다 가하는 모든 피해가 1% 증가합니다.</size>
PN_DESC_1_1_1,<size=17><b>・</b><color=#4C8FEA>瞬身時：</color>使你受到的治療效果提高30%，持續3秒。</size>,<size=17><b>・</b><color=#4C8FEA>질주 시</color> 3초간 회복 효과가 30% 증가합니다.</size>
PN_DESC_1_2_1,"<size=17><b>・</b>防禦+14%
<b>・</b><color=#70DE9E>受擊時：</color>有5%幾率恢復5%的最大生命值。</size>",<size=17><b>・</b>방어력 +14% <b>・</b><color=#70DE9E>피격 시</color> 5% 확률로 전체 생명력의 5%를 회복합니다.</size>
PN_DESC_1_3_1,"<size=17><b>・</b><color=#70DE9E>受到致命傷時：</color>使你的生命無法降低到10%以下，該效果發動後需要施放怒氣技能後才能再次觸發。
<b>・</b><color=#C83E48>怒氣達到100時：</color>對周圍發動玄武震擊，造成{atk*6}點傷害。
<b>・</b>玄武震擊每命中一個敵人，就會為你恢復1%的生命值。</size>",<size=17><b>・</b><color=#70DE9E>치명상을 입으면</color> 생명력이 10% 미만으로 떨어지지 않도록 보호 효과가 발동됩니다. 이 효과는 분노 기술을 쓴 이후에 다시 활성화됩니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 주변 범위에 현무 진격을 시전하여 {atk*6}의 피해를 줍니다. <b>・</b>적에게 현무진격이 적중할 때마다 생명력을 3% 회복합니다.</size>
PN_DESC_1_0_2,"<size=17><b>・</b>防禦+10%
<b>・</b>防禦每提高1%，使你造成的所有傷害提高1.5%。
<color=#FB8204><b>・</b><color=#C83E48>造成傷害時：</color>使你的防禦提高1%，持續3秒，最多疊加5層。</color></size>",<size=17><b>・</b>방어력 +10% <b>・</b>방어력이 1.5% 오를 때마다 가하는 모든 피해가 1% 증가합니다. <color=#FB8204><b>・</b><color=#C83E48>적에게 피해를 입히면</color>방어력이 3초간 1% 증가합니다. 이 효과는 최대 5회 중첩됩니다.</color></size>
PN_DESC_1_1_2,"<size=17><b>・</b><color=#4C8FEA>瞬身時：</color>使你受到的治療效果提高45%，持續3秒。
<color=#FB8204><b>・</b>如果你的生命低於25%：受到的治療效果+15%，防禦+8%。</color></size>","<size=17><b>・</b><color=#4C8FEA>질주 시</color>회복 효과가 3초간 45% 증가합니다. <color=#FB8204><b>・</b>생명력이 25% 미만일 시 회복 효과 +15%, 방어력 +8%</color></size>"
PN_DESC_1_2_2,"<size=17><b>・</b>防禦+14%
<b>・</b><color=#70DE9E>受擊時：</color>有10%的幾率恢復8%的最大生命值。
<color=#FB8204><b>・</b>如果你的生命低於40%：觸發幾率和治療量翻倍。</color></size>",<size=17><b>・</b>방어력 +14% <b>・</b><color=#70DE9E>피격 시</color> 10% 확률로 전체 생명력의 8%를 회복합니다. <color=#FB8204><b>・</b>생명력이 40% 미만인 경우에 발동 확률과 회복량이 2배로 적용됩니다.</color></size>
PN_DESC_1_3_2,"<size=17><b>・</b><color=#70DE9E>受到致命傷時：</color>使你的生命無法降低到15%以下，該效果發動後需要施放怒氣技能後才能再次觸發。
<color=#FB8204><b>・</b><color=#C83E48>怒氣達到100時：</color>對周圍發動強效玄武震擊，造成{atk*8}點傷害。
<b>・</b>玄武震擊每命中一個敵人，就會為你恢復3%的生命值。</color></size>",<size=17><b>・</b><color=#70DE9E>치명상을 입으면</color> 생명력이 15% 미만으로 떨어지지 않도록 보호 효과가 발동됩니다. 이 효과는 분노 기술을 쓴 이후에 다시 활성화됩니다. <color=#FB8204><b>・</b><color=#C83E48>분노 100 달성 시</color> 주변 범위에 강화 현무 진격을 시전하여 {atk*8}의 피해를 줍니다. <b>・</b>적에게 현무진격이 적중할 때마다 생명력을 3% 회복합니다.</color></size>
PN_DESC_2_0_0,<size=17><b>・</b>近戰攻擊+10%</size>,<size=17><b>・</b>근접 공격 피해 +10%</size>
PN_DESC_2_1_0,"<size=17><b>・</b>攻擊速度+7%
<b>・</b>移動速度+5%</size>",<size=17><b>・</b>공격 속도 +7% <b>・</b>이동 속도 +5%</size>
PN_DESC_2_2_0,"<size=17><b>・</b>近戰攻擊+5%
<b>・</b>防禦+4%</size>",<size=17><b>・</b>근접 공격 피해 +5% <b>・</b>방어력 +4%</size>
PN_DESC_2_3_0,"<size=17><b>・</b><color=#C83E48>近戰攻擊時：</color>有15%的幾率追加一次額外攻擊。
<b>・</b><color=#C83E48>怒氣達到100時：</color>獲得白虎之賜，額外攻擊的觸發幾率提高30%，且會造成<color=#FFDCBD>真實傷害</color>，持續6秒。</size>",<size=17><b>・</b><color=#C83E48>근접 공격 시</color> 15% 확률로 추가 타격이 발생합니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 백호의 가호를 받습니다. 추가 타격의 발동 확률이 30% 증가하고 <color=#FFDCBD>고정 피해</color>가 적용됩니다. 효과는 6초간 지속됩니다.</size>
PN_DESC_2_0_1,"<size=17><b>・</b>近戰攻擊+20%
<b>・</b><color=#C83E48>近戰攻擊時：</color>有5%的幾率使你的攻擊速度提高15%，持續2秒。</size>",<size=17><b>・</b>근접 공격 피해 +20% <b>・</b><color=#C83E48>근접 공격 시</color> 5% 확률로 공격 속도가 2초간 15% 증가합니다.</size>
PN_DESC_2_1_1,"<size=17><b>・</b>攻擊速度+14%
<b>・</b>移動速度+10%
<b>・</b><color=#C83E48>近戰攻擊時：</color>使你的移動速度提高3%，持續3秒，最多疊加5層。</size>",<size=17><b>・</b>공격 속도 +14% 이동 속도 +10% <b>・</b><color=#C83E48>근접 공격 시</color> 이동 속도가 3초간 3% 증가합니다. 이 효과는 최대 5회 중첩됩니다.</size>
PN_DESC_2_2_1,"<size=17><b>・</b>近戰攻擊+10%
<b>・</b>防禦+8%
<b>・</b>每當你連續移動超過4秒，使你的下一次近戰傷害提高60%。</size>",<size=17><b>・</b>근접 공격 피해 +10% <b>・</b>방어력 +8% <b>・</b>이동 상태를 4초간 유지하면 다음 근접 피해가 60% 증가합니다.</size>
PN_DESC_2_3_1,"<size=17><b>・</b><color=#C83E48>近戰攻擊時：</color>有25%的幾率追加一次額外攻擊。
<b>・</b><color=#C83E48>怒氣達到100時：</color>獲得白虎之賜，額外攻擊的觸發幾率提高40%，且會造成<color=#FFDCBD>真實傷害</color>，持續6秒。</size>",<size=17><b>・</b><color=#C83E48>근접 공격 시</color> 25% 확률로 추가 타격이 발생합니다. <b>・</b><color=#C83E48>분노 100 달성 시</color> 백호의 가호를 받습니다. 추가 타격의 발동 확률이 40% 증가하고 <color=#FFDCBD>고정 피해</color>가 적용됩니다. 효과는 6초간 지속됩니다.</size>
PN_DESC_2_0_2,"<size=17><b>・</b>近戰攻擊+30%
<color=#FB8204><b>・</b><color=#C83E48>近戰攻擊時：</color>有5%的幾率使你的攻擊速度提高15%，持續2秒。
<b>・</b><color=#C83E48>造成近戰傷害時：</color>使你的近戰攻擊提高3%，持續2秒，最大疊加5層。</color></size>",<size=17><b>・</b>근접 공격 피해 +30% <color=#FB8204><b>・</b><color=#C83E48>근접 공격 시</color> 5% 확률로 공격 속도가 2초간 15% 증가합니다. <b>・</b><color=#C83E48>적에게 근접 공격을 가하면</color> 근접 공격 피해가 2초간 3% 증가합니다. 이 효과는 최대 5회 중첩됩니다.</color></size>
PN_DESC_2_1_2,"<size=17><b>・</b>攻擊速度+21%
<b>・</b>移動速度+15%
<color=#FB8204><b>・</b><color=#C83E48>近戰攻擊時：</color>使你的攻擊速度和移動速度提高3%，持續3秒，最多疊加5層。</color></size>",<size=17><b>・</b>공격 속도 +21% 이동 속도 +15% <color=#FB8204><b>・</b><color=#C83E48>근접 공격 시</color> 이동 속도가 3초간 3% 증가합니다. 이 효과는 최대 5회 중첩됩니다.</color></size>
PN_DESC_2_2_2,"<size=17><b>・</b>近戰攻擊+15%
<b>・</b>防禦+12%
<color=#FB8204><b>・</b>每當你連續移動超過4秒，使你的下一次近戰傷害提高120%。</color></size>",<size=17><b>・</b>근접 공격 피해 +15% <b>・</b>방어력 +12% <color=#FB8204><b>・</b>이동 상태를 4초간 유지하면 다음 근접 피해가 120% 증가합니다.</color></size>
PN_DESC_2_3_2,"<size=17><b>・</b><color=#C83E48>近戰攻擊時：</color>有35%的幾率追加一次額外攻擊。 
<color=#FB8204><b>・</b><color=#C83E48>怒氣達到100時：</color>獲得白虎之賜，額外攻擊的觸發幾率提高65%，且會造成<color=#FFDCBD>真實傷害</color>，持續8秒。</color></size>",<size=17><b>・</b><color=#C83E48>근접 공격 시</color> 35% 확률로 추가 타격이 발생합니다. <color=#FB8204><b>・</b><color=#C83E48>분노 100 달성 시</color> 백호의 가호를 받습니다. 추가 타격의 발동 확률이 65% 증가하고 <color=#FFDCBD>고정 피해</color>가 적용됩니다. 효과는 8초간 지속됩니다.</color></size>
PN_DESC_3_0_0,<size=17><b>・</b>飛劍攻擊+10%</size>,<size=17><b>・</b>비검 피해 +10%</size>
PN_DESC_3_1_0,<size=17><b>・</b>每當你移動超過3秒，使你的下一次飛劍傷害提高50%。</size>,<size=17><b>・</b>이동 상태를 3초간 유지하면 다음 비검 피해가 50% 증가합니다.</size>
PN_DESC_3_2_0,"<size=17><b>・</b>飛劍攻擊+5%
<b>・</b>防禦+4%</size>",<size=17><b>・</b>비검 피해 +5% <b>・</b>방어력 +4%</size>
PN_DESC_3_3_0,"<size=17><b>・</b>每8秒使你的下一次飛劍傷害附加一道閃電造成{atk*1.4}點<color=#FFDCBD>真實傷害</color>。 
<b>・</b><color=#C83E48>怒氣達到100時：</color>獲得青龍之賜，閃電充能時間變為2秒，持續10秒。</size>",<size=17><b>・</b>8초마다 다음 비검 공격에 벼락 한 줄기가 따라붙어 {atk*1.4} <color=#FFDCBD>고정 피해</color>를 줍니다.  <b>・</b><color=#C83E48>분노 100 달성 시</color> 청룡의 가호를 받습니다. 10초간 벼락의 충전 시간이 2초로 변경됩니다.</size>
PN_DESC_3_0_1,"<size=17><b>・</b>飛劍攻擊+20%
<b>・</b><color=#C83E48>造成飛劍傷害時：</color>有5%的幾率為你恢復3%的生命值。</size>",<size=17><b>・</b>비검 피해 +20% <b>・</b><color=#C83E48>비검으로 피해를 입히면</color> 5% 확률로 생명력을 3% 회복합니다.</size>
PN_DESC_3_1_1,<size=17><b>・</b>每當你移動超過3秒，使你的下一次飛劍傷害提高100%。</size>,<size=17><b>・</b>이동 상태를 3초간 유지하면 다음 비검 피해가 100% 증가합니다.</size>
PN_DESC_3_2_1,"<size=17><b>・</b>飛劍攻擊+10%
<b>・</b>防禦+8%
<b>・</b>收劍冷卻時間減少15%。</size>",<size=17><b>・</b>비검 피해 +10% <b>・</b>방어력 +8% <b>・</b>검 회수 재사용 대기시간 -15%</size>
PN_DESC_3_3_1,"<size=17><b>・</b>每8秒使你的下一次飛劍傷害附加一道閃電造成{atk*2.1}點<color=#FFDCBD>真實傷害</color>。 
<b>・</b><color=#C83E48>怒氣達到100時：</color>獲得青龍之賜，飛劍傷害提高40%，閃電充能時間變為2秒，持續10秒。</size>",<size=17><b>・</b>8초마다 다음 비검 피해에 벼락 한 줄기가 따라붙어 {atk*2.1} <color=#FFDCBD>고정 피해</color>를 줍니다.  <b>・</b><color=#C83E48>분노 100 달성 시</color>: 청룡의 가호를 받습니다. 비검 피해가 40% 증가하고 10초간 벼락의 충전 시간이 1초로 변경됩니다.</size>
PN_DESC_3_0_2,"<size=17><b>・</b>飛劍攻擊+30%
<b>・</b><color=#C83E48>造成飛劍傷害時：</color>有5%的幾率為你恢復3%的生命值。
<color=#FB8204><b>・</b><color=#C83E48>造成飛劍傷害時：</color>有10%的幾率追加30%飛劍攻擊力的無視防禦傷害。</color></size>",<size=17><b>・</b>비검 피해 +30% <b>・</b><color=#C83E48>비검으로 피해를 입히면</color> 5% 확률로 생명력을 3% 회복합니다. <color=#FB8204><b>・</b><color=#C83E48>적에게 비검으로 피해를 입히면</color> 10% 확률로 비검 피해의 30%에 해당하는 고정 피해가 추가로 발생합니다.</color></size>
PN_DESC_3_1_2,"<size=17><b>・</b>每當你移動超過3秒，使你的下一次飛劍傷害提高150%。
<color=#FB8204><b>・</b><color=#C83E48>造成飛劍傷害時：</color>有5%的幾率追加30%飛劍攻擊力的無視防禦傷害。</color></size>",<size=17><b>・</b>이동 상태를 3초간 유지하면 다음 비검 피해가 150% 증가합니다. <color=#FB8204><b>・</b><color=#C83E48>비검으로 피해를 입히면</color> 5% 확률로 비검 피해의 30%에 해당하는 고정 피해가 추가로 발생합니다.</color></size>
PN_DESC_3_2_2,"<size=17><b>・</b>飛劍攻擊+15%
<b>・</b>防禦+12%
<color=#FB8204><b>・</b>收劍冷卻時間減少25%。</color></size>",<size=17><b>・</b>비검 피해 +15% <b>・</b>방어력 +12% <color=#FB8204><b>・</b>검 회수 재사용 대기시간 -25%</color></size>
PN_DESC_3_3_2,"<size=17><b>・</b>每8秒使你的下一次飛劍傷害附加一道閃電造成{atk*2.8}點<color=#FFDCBD>真實傷害</color>。
<color=#FB8204><b>・</b><color=#C83E48>怒氣達到100時：</color>獲得青龍之賜，飛劍傷害提高80%，閃電充能時間變為1秒，持續10秒。</color></size>",<size=17><b>・</b>8초마다 다음 비검 피해에 벼락 한 줄기가 따라붙어 {atk*2.8} <color=#FFDCBD>고정 피해</color>를 줍니다.  <color=#FB8204><b>・</b><color=#C83E48>분노 100 달성 시</color> 청룡의 가호를 받습니다. 비검 피해가 80% 증가하고 10초간 벼락의 충전 시간이 1초로 변경됩니다.</color></size>
PN_DESC_4_0_0,<size=17><b>・</b><color=#C83E48>造成傷害時：</color>額外造成相當於你攻擊力3%的<color=#FFDCBD>真實傷害</color>。</size>,<size=17><b>・</b><color=#C83E48>적에게 피해를 입하면</color> 공격력의 3%에 해당하는 <color=#FFDCBD>고정 피해</color>가 추가로 발생합니다.</size>
